2184	Solyc01g102760.3.1	GO:0005515; GO:0005515; GO:0008270; GO:0006355; GO:0042393
2185	Solyc01g102770.1.1	GO:0009523; GO:0009539; GO:0015979; GO:0042549
2186	Solyc01g102790.3.1	GO:0005515; GO:0008270
2187	Solyc01g102800.3.1	GO:0003824; GO:0004821; GO:0005524; GO:0006427; GO:0005737
2188	Solyc01g102810.3.1	GO:0003677; GO:0006260; GO:0003887; GO:0003887; GO:0005524; GO:0006260; GO:0009360
2189	Solyc01g102820.3.1	GO:0008299; GO:0050518
2190	Solyc01g102830.3.1	GO:0005739; GO:0005747; GO:0022900
2191	Solyc01g102840.3.1	GO:0005515; GO:0007165; GO:0043531
2192	Solyc01g102850.2.1	GO:0005515; GO:0005515; GO:0007165; GO:0043531
2193	Solyc01g102870.2.1	GO:0005515
2194	Solyc01g102875.1.1	GO:0030145; GO:0045735
2195	Solyc01g102880.2.1	GO:0005515; GO:0005515; GO:0007165; GO:0043531
2196	Solyc01g102890.3.1	GO:0030145; GO:0045735
2197	Solyc01g102900.3.1	GO:0030145; GO:0045735
2198	Solyc01g102910.3.1	GO:0030145; GO:0045735
2199	Solyc01g102920.2.1	GO:0005515; GO:0007165; GO:0043531
2200	Solyc01g102925.1.1	GO:0005515
2201	Solyc01g102930.1.1	GO:0005515
2202	Solyc01g102940.3.1	GO:0003824; GO:0008168; GO:0009058; GO:0030170
2203	Solyc01g102950.3.1	GO:0016491; GO:0055114
2204	Solyc01g102970.3.1	GO:0000166; GO:0003676; GO:0005515; GO:0006396
2205	Solyc01g102980.3.1	GO:0003677
2206	Solyc01g102990.3.1	GO:0005524; GO:0005524; GO:0006457; GO:0051082
2207	Solyc01g103010.3.1	GO:0005488
2208	Solyc01g103020.3.1	GO:0003723; GO:0005634; GO:0005737; GO:0006397
2209	Solyc01g103030.3.1	GO:0005215; GO:0006810; GO:0016020
2210	Solyc01g103040.3.1	GO:0007094
2211	Solyc01g103050.3.1	GO:0003677; GO:0003677; GO:0005634; GO:0006355; GO:0009725; GO:0005515
2212	Solyc01g103060.3.1	GO:0006869; GO:0008289
2213	Solyc01g103080.3.1	GO:0003676; GO:0005524; GO:0003723; GO:0003724; GO:0006401
2214	Solyc01g103090.3.1	GO:0000166; GO:0000398; GO:0003723; GO:0089701; GO:0003676; GO:0046872
2215	Solyc01g103100.3.1	GO:0016491
2216	Solyc01g103120.3.1	GO:0003924; GO:0005525
2217	Solyc01g103130.2.1	GO:0003924; GO:0005525; GO:0005525
2218	Solyc01g103140.3.1	GO:0005216; GO:0055085; GO:0005247; GO:0006821; GO:0016020; GO:0005247; GO:0006821; GO:0016020; GO:0055085
2219	Solyc01g103150.3.1	GO:0008375; GO:0016020
2220	Solyc01g103160.3.1	GO:0005515
2221	Solyc01g103180.3.1	GO:0006355; GO:0008270
2222	Solyc01g103220.3.1	GO:0009055; GO:0020037
2223	Solyc01g103230.3.1	GO:0003824; GO:0004348; GO:0006680; GO:0016020; GO:0004553
2224	Solyc01g103240.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2225	Solyc01g103245.1.1	GO:0003677; GO:0005515
2226	Solyc01g103250.3.1	GO:0003677; GO:0005515; GO:0005515; GO:0008270
2227	Solyc01g103310.3.1	GO:0003677; GO:0005515
2228	Solyc01g103335.1.1	GO:0003677; GO:0005515
2229	Solyc01g103340.3.1	GO:0003677
2230	Solyc01g103350.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2231	Solyc01g103360.3.1	GO:0045492
2232	Solyc01g103370.3.1	GO:0005525; GO:0005525; GO:0007264
2233	Solyc01g103380.3.1	GO:0005525; GO:0005525; GO:0007264
2234	Solyc01g103390.3.1	GO:0003824; GO:0010181; GO:0016491; GO:0055114
2235	Solyc01g103410.3.1	GO:0003676; GO:0003723
2236	Solyc01g103420.3.1	GO:0000166; GO:0003676
2237	Solyc01g103430.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2238	Solyc01g103440.3.1	GO:0003824; GO:0005524; GO:0004637; GO:0009113; GO:0005524; GO:0005524; GO:0046872
2239	Solyc01g103450.3.1	GO:0005524; GO:0006457; GO:0051082
2240	Solyc01g103457.1.1	GO:0005515
2241	Solyc01g103460.2.1	GO:0003676; GO:0003676; GO:0006139; GO:0008408
2242	Solyc01g103480.3.1	GO:0006810; GO:0006890; GO:0030126
2243	Solyc01g103510.3.1	GO:0003735; GO:0005622; GO:0005840; GO:0006412
2244	Solyc01g103530.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005515
2245	Solyc01g103540.3.1	GO:0003723
2246	Solyc01g103550.1.1	GO:0000982; GO:0000987; GO:0045944; GO:0003677; GO:0046983
2247	Solyc01g103560.3.1	GO:0001522; GO:0003723; GO:0009451; GO:0009982
2248	Solyc01g103570.3.1	GO:0005515
2249	Solyc01g103610.3.1	GO:0043531
2250	Solyc01g103620.3.1	GO:0016020
2251	Solyc01g103690.3.1	GO:0004386
2252	Solyc01g103710.3.1	GO:0005506; GO:0016226; GO:0051536
2253	Solyc01g103720.3.1	GO:0005515; GO:0006364; GO:0042254
2254	Solyc01g103750.3.1	GO:0000105; GO:0000287; GO:0003879; GO:0005737; GO:0000105; GO:0003879; GO:0000105; GO:0003879; GO:0005737; GO:0003879
2255	Solyc01g103760.3.1	GO:0015095; GO:0015693; GO:0016021
2256	Solyc01g103785.1.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2257	Solyc01g103790.3.1	GO:0005524
2258	Solyc01g103800.3.1	GO:0003735; GO:0005622; GO:0005840; GO:0006412
2259	Solyc01g103803.1.1	GO:0003677
2260	Solyc01g103830.1.1	GO:0003677
2261	Solyc01g103850.3.1	GO:0004721; GO:0005634; GO:0005515
2262	Solyc01g103860.3.1	GO:0010215; GO:0016049; GO:0031225
2263	Solyc01g103864.1.1	GO:0016020; GO:0030001; GO:0046873; GO:0055085
2264	Solyc01g103866.1.1	GO:0010215; GO:0016049; GO:0031225
2265	Solyc01g103890.3.1	GO:0016020; GO:0030001; GO:0046873; GO:0055085
2266	Solyc01g103900.2.1	GO:0003824
2267	Solyc01g103910.1.1	GO:0003824; GO:0004630; GO:0005509; GO:0016020; GO:0046470; GO:0005515
2268	Solyc01g103920.3.1	GO:0009055; GO:0022900; GO:0051537; GO:0009055; GO:0051536; GO:0051537
2269	Solyc01g103930.3.1	GO:0016021
2270	Solyc01g103940.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2271	Solyc01g103950.3.1	GO:0003824; GO:0004789; GO:0009228; GO:0008972; GO:0009228
2272	Solyc01g103960.3.1	GO:0000166; GO:0003824; GO:0044237; GO:0003676; GO:0005524; GO:0003676; GO:0005524; GO:0008026; GO:0003676; GO:0005622; GO:0006260; GO:0006281; GO:0043140; GO:0006310; GO:0008026
2273	Solyc01g103980.3.1	GO:0005515; GO:0008270; GO:0046872
2274	Solyc01g104000.3.1	GO:0003824; GO:0004372; GO:0006544; GO:0006563; GO:0030170; GO:0016740
2275	Solyc01g104015.1.1	GO:0005515
2276	Solyc01g104030.3.1	GO:0005216; GO:0006811; GO:0016020; GO:0055085; GO:0005249; GO:0006813; GO:0016020; GO:0005515
2277	Solyc01g104040.3.1	GO:0003980; GO:0006486; GO:0016757
2278	Solyc01g104050.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2279	Solyc01g104055.1.1	GO:0005515
2280	Solyc01g104060.3.1	GO:0005515
2281	Solyc01g104070.3.1	GO:0005488; GO:0005515; GO:0006886; GO:0008536
2282	Solyc01g104080.3.1	GO:0006672; GO:0016021; GO:0016811
2283	Solyc01g104090.3.1	GO:0005515; GO:0008270
2284	Solyc01g104100.3.1	GO:0045735
2285	Solyc01g104110.3.1	GO:0045735
2286	Solyc01g104130.3.1	GO:0016491; GO:0055114
2287	Solyc01g104140.3.1	GO:0005524; GO:0016308; GO:0016307; GO:0046488
2288	Solyc01g104170.3.1	GO:0005515
2289	Solyc01g104180.2.1	GO:0016021
2290	Solyc01g104185.1.1	GO:0080019
2291	Solyc01g104200.3.1	GO:0080019
2292	Solyc01g104210.2.1	GO:0016021
2293	Solyc01g104220.3.1	GO:0006810; GO:0016021
2294	Solyc01g104230.3.1	GO:0005515
2295	Solyc01g104250.3.1	GO:0004252; GO:0016021
2296	Solyc01g104260.3.1	GO:0005515; GO:0008270
2297	Solyc01g104280.2.1	GO:0016021
2298	Solyc01g104310.3.1	GO:0006629; GO:0008152; GO:0016042; GO:0016787
2299	Solyc01g104380.3.1	GO:0009055
2300	Solyc01g104390.2.1	GO:0009055
2301	Solyc01g104400.3.1	GO:0009055
2302	Solyc01g104410.3.1	GO:0008152; GO:0016758
2303	Solyc01g104417.1.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0006355; GO:0008270
2304	Solyc01g104438.1.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0006355; GO:0008270
2305	Solyc01g104446.1.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0006355; GO:0008270
2306	Solyc01g104448.1.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0006355; GO:0008270
2307	Solyc01g104470.3.1	GO:0000027; GO:0005622; GO:0042254
2308	Solyc01g104490.3.1	GO:0005515; GO:0005634; GO:0006508; GO:0008233; GO:0006508; GO:0008233
2309	Solyc01g104510.3.1	GO:0005515
2310	Solyc01g104530.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2311	Solyc01g104550.3.1	GO:0003700; GO:0006355; GO:0043565
2312	Solyc01g104590.3.1	GO:0003735; GO:0005622; GO:0005840; GO:0006412
2313	Solyc01g104600.3.1	GO:0008180; GO:0010387; GO:0010388
2314	Solyc01g104650.3.1	GO:0003700; GO:0006355; GO:0043565
2315	Solyc01g104670.3.1	GO:0005515
2316	Solyc01g104685.1.1	GO:0003924; GO:0005525; GO:0006886; GO:0006913; GO:0007165; GO:0005525; GO:0005525; GO:0007264
2317	Solyc01g104700.3.1	GO:0003924; GO:0005525; GO:0006886; GO:0006913; GO:0007165; GO:0005525; GO:0007264
2318	Solyc01g104740.3.1	GO:0003677; GO:0043565
2319	Solyc01g104750.3.1	GO:0016020; GO:0016021; GO:0016021; GO:0022857
2320	Solyc01g104795.1.1	GO:0005515
2321	Solyc01g104840.3.1	GO:0000166; GO:0003676; GO:0003676; GO:0008270
2322	Solyc01g104850.3.1	GO:0004185; GO:0006508
2323	Solyc01g104860.3.1	GO:0004601; GO:0006979; GO:0020037; GO:0055114; GO:0004601; GO:0042744; GO:0004601; GO:0055114
2324	Solyc01g104870.3.1	GO:0005543; GO:0005545; GO:0030136; GO:0030276; GO:0048268
2325	Solyc01g104880.3.1	GO:0004609; GO:0008654; GO:0005509; GO:0005515
2326	Solyc01g104900.3.1	GO:0003677; GO:0006355
2327	Solyc01g104920.3.1	GO:0005524
2328	Solyc01g104940.2.1	GO:0005515
2329	Solyc01g104950.3.1	GO:0004553; GO:0005975
2330	Solyc01g104970.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2331	Solyc01g104980.3.1	GO:0005515
2332	Solyc01g104990.3.1	GO:0001510; GO:0008168; GO:0009452
2333	Solyc01g105000.3.1	GO:0030001; GO:0046872
2334	Solyc01g105010.3.1	GO:0006869; GO:0008289
2335	Solyc01g105020.3.1	GO:0003824
2336	Solyc01g105030.3.1	GO:0009765; GO:0016020
2337	Solyc01g105050.3.1	GO:0009765; GO:0016020
2338	Solyc01g105060.3.1	GO:0005737; GO:0006633; GO:0016836
2339	Solyc01g105070.3.1	GO:0004601; GO:0006979; GO:0020037; GO:0055114; GO:0004601; GO:0042744; GO:0004601; GO:0055114
2340	Solyc01g105080.2.1	GO:0004672; GO:0005524; GO:0006468; GO:0005524
2341	Solyc01g105090.3.1	GO:0003723
2342	Solyc01g105140.3.1	GO:0000166; GO:0003676
2343	Solyc01g105150.3.1	GO:0015079; GO:0016020; GO:0071805
2344	Solyc01g105160.3.1	GO:0000166; GO:0000166; GO:0046872; GO:0006812; GO:0016021; GO:0019829; GO:0016021
2345	Solyc01g105165.1.1	GO:0030001; GO:0046872
2346	Solyc01g105220.3.1	GO:0009916; GO:0055114
2347	Solyc01g105230.3.1	GO:0003677; GO:0005634; GO:0005515
2348	Solyc01g105240.3.1	GO:0006511; GO:0036459; GO:0016579; GO:0036459
2349	Solyc01g105280.3.1	GO:0003824; GO:0004722; GO:0006470
2350	Solyc01g105330.3.1	GO:0003677; GO:0046872
2351	Solyc01g105340.3.1	GO:0005524; GO:0006457; GO:0009408; GO:0051082; GO:0006457; GO:0051082; GO:0031072; GO:0051082
2352	Solyc01g105350.2.1	GO:0008152; GO:0016758
2353	Solyc01g105360.3.1	GO:0008152; GO:0016758
2354	Solyc01g105370.3.1	GO:0003824; GO:0003849; GO:0009073; GO:0005524; GO:0016887; GO:0018580; GO:0055114
2355	Solyc01g105390.3.1	GO:0003849; GO:0009073
2356	Solyc01g105420.3.1	GO:0003849; GO:0009073
2357	Solyc01g105435.1.1	GO:0005524; GO:0016887; GO:0016020
2358	Solyc01g105450.3.1	GO:0005524; GO:0016887; GO:0016020
2359	Solyc01g105460.3.1	GO:0004659; GO:0016021; GO:0042372; GO:0016021; GO:0016765
2360	Solyc01g105500.3.1	GO:0004553; GO:0005975; GO:0005975; GO:0016798
2361	Solyc01g105520.3.1	GO:0003677; GO:0005524; GO:0006260
2362	Solyc01g105540.3.1	GO:0005215; GO:0006814; GO:0016020; GO:0055085
2363	Solyc01g105545.1.1	GO:0005215; GO:0006814; GO:0016020; GO:0055085
2364	Solyc01g105550.1.1	GO:0016747
2365	Solyc01g105560.3.1	GO:0003935; GO:0009231; GO:0008686; GO:0009231; GO:0009231
2366	Solyc01g105580.1.1	GO:0016747
2367	Solyc01g105590.2.1	GO:0016747
2368	Solyc01g105610.1.1	GO:0005515; GO:0008270
2369	Solyc01g105620.3.1	GO:0005515; GO:0008270
2370	Solyc01g105630.3.1	GO:0005509
2371	Solyc01g105650.3.1	GO:0016491; GO:0055114
2372	Solyc01g105660.3.1	GO:0016491; GO:0055114
2373	Solyc01g105670.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468
2374	Solyc01g105680.3.1	GO:0016567
2375	Solyc01g105800.3.1	GO:0000165; GO:0000977; GO:0045944; GO:0003677; GO:0046983; GO:0003700; GO:0005634; GO:0006355
2376	Solyc01g105810.4.1	GO:0005092; GO:0007264; GO:0005093; GO:0015031; GO:0016491; GO:0055114
2377	Solyc01g105850.3.1	GO:0000287; GO:0010333; GO:0016829; GO:0008152; GO:0010333; GO:0016829
2378	Solyc01g105860.3.1	GO:0000287; GO:0010333; GO:0016829
2379	Solyc01g105870.3.1	GO:0000287; GO:0010333; GO:0016829; GO:0008152; GO:0010333; GO:0016829
2380	Solyc01g105880.4.1	GO:0000287; GO:0010333; GO:0016829; GO:0008152; GO:0010333; GO:0016829
2381	Solyc01g105890.3.1	GO:0000287; GO:0010333; GO:0016829; GO:0008152; GO:0010333; GO:0016829
2382	Solyc01g105893.1.1	GO:0003676
2383	Solyc01g105900.2.1	GO:0000287; GO:0010333; GO:0016829; GO:0008152; GO:0010333; GO:0016829
2384	Solyc01g105910.2.1	GO:0008152; GO:0010333; GO:0016829
2385	Solyc01g105920.3.1	GO:0000287; GO:0010333; GO:0016829; GO:0008152; GO:0010333; GO:0016829
2386	Solyc01g105930.1.1	GO:0008152; GO:0010333; GO:0016829
2387	Solyc01g105940.3.1	GO:0000287; GO:0010333; GO:0016829
2388	Solyc01g105950.3.1	GO:0000287; GO:0010333; GO:0016829
2389	Solyc01g105960.2.1	GO:0000287; GO:0010333; GO:0016829; GO:0008152; GO:0010333; GO:0016829
2390	Solyc01g105970.3.1	GO:0016791
2391	Solyc01g106000.3.1	GO:0003824; GO:0008152
2392	Solyc01g106010.3.1	GO:0005975; GO:0016791; GO:0042132
2393	Solyc01g106020.3.1	GO:0003676; GO:0003723
2394	Solyc01g106030.3.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0005515; GO:0006355; GO:0008270
2395	Solyc01g106040.3.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0005515; GO:0006355; GO:0008270
2396	Solyc01g106050.3.1	GO:0003924; GO:0005525; GO:0005525
2397	Solyc01g106055.1.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468
2398	Solyc01g106070.2.1	GO:0003676; GO:0008270; GO:0046872
2399	Solyc01g106080.3.1	GO:0004491; GO:0004491; GO:0055114; GO:0008152; GO:0016491; GO:0016620; GO:0055114; GO:0008152; GO:0016491; GO:0055114
2400	Solyc01g106090.3.1	GO:0005509; GO:0009523; GO:0009654; GO:0015979; GO:0019898
2401	Solyc01g106150.1.1	GO:0005488
2402	Solyc01g106160.2.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524; GO:0030246
2403	Solyc01g106170.3.1	GO:0000165; GO:0000977; GO:0045944; GO:0003677; GO:0046983
2404	Solyc01g106177.1.1	GO:0003700; GO:0005634; GO:0006355
2405	Solyc01g106200.2.1	GO:0055085
2406	Solyc01g106210.3.1	GO:0005524; GO:0006457; GO:0051082
2407	Solyc01g106220.3.1	GO:0003677; GO:0003887; GO:0006351; GO:0005488
2408	Solyc01g106230.3.1	GO:0003677
2409	Solyc01g106250.3.1	GO:0003677
2410	Solyc01g106253.1.1	GO:0003677; GO:0003887; GO:0006351; GO:0005488
2411	Solyc01g106257.1.1	GO:0003677
2412	Solyc01g106260.3.1	GO:0005524; GO:0006457; GO:0051082
2413	Solyc01g106280.3.1	GO:0005515
2414	Solyc01g106320.2.1	GO:0005515
2415	Solyc01g106330.3.1	GO:0004040
2416	Solyc01g106340.3.1	GO:0004040
2417	Solyc01g106350.3.1	GO:0004040
2418	Solyc01g106360.3.1	GO:0004040
2419	Solyc01g106390.3.1	GO:0008883; GO:0033014; GO:0050661; GO:0055114; GO:0008883; GO:0055114
2420	Solyc01g106400.3.1	GO:0006979; GO:0016671; GO:0030091; GO:0033743; GO:0055114
2421	Solyc01g106410.2.1	GO:0043531
2422	Solyc01g106420.3.1	GO:0016021; GO:0055085
2423	Solyc01g106430.3.1	GO:0000287; GO:0004427; GO:0005737; GO:0006796
2424	Solyc01g106440.3.1	GO:0005515
2425	Solyc01g106460.3.1	GO:0046983
2426	Solyc01g106480.3.1	GO:0003824; GO:0005975; GO:0016616; GO:0055114; GO:0006108; GO:0030060; GO:0055114; GO:0016491; GO:0055114; GO:0016616; GO:0019752; GO:0055114; GO:0016616; GO:0055114
2427	Solyc01g106500.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005515; GO:0005524
2428	Solyc01g106600.2.1	GO:0005576
2429	Solyc01g106610.2.1	GO:0005576
2430	Solyc01g106620.2.1	GO:0005576
2431	Solyc01g106640.2.1	GO:0005576
2432	Solyc01g106650.3.1	GO:0004553; GO:0005975; GO:0005618; GO:0006073; GO:0016762; GO:0048046; GO:0010411; GO:0016762; GO:0042546
2433	Solyc01g106700.3.1	GO:0003677; GO:0046983
2434	Solyc01g106710.1.1	GO:0000165; GO:0000977; GO:0045944; GO:0003677; GO:0046983
2435	Solyc01g106720.1.1	GO:0003677; GO:0046983
2436	Solyc01g106730.1.1	GO:0000165; GO:0000977; GO:0045944; GO:0003677; GO:0046983
2437	Solyc01g106740.3.1	GO:0000166; GO:0004812; GO:0005524; GO:0006418; GO:0003676; GO:0004812; GO:0005524; GO:0005737; GO:0005524; GO:0016874
2438	Solyc01g106770.3.1	GO:0004674; GO:0005488; GO:0005515; GO:0016301; GO:0044877
2439	Solyc01g106780.3.1	GO:0000287; GO:0004743; GO:0006096; GO:0030955; GO:0003824; GO:0004743; GO:0006096
2440	Solyc01g106830.3.1	GO:0005576; GO:0008083; GO:0008283
2441	Solyc01g106840.2.1	GO:0004674; GO:0016301
2442	Solyc01g106860.3.1	GO:0004674; GO:0005488
2443	Solyc01g106870.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468
2444	Solyc01g106880.3.1	GO:0006364; GO:0008168
2445	Solyc01g106900.3.1	GO:0016020; GO:0030001; GO:0046873; GO:0055085
2446	Solyc01g106920.3.1	GO:0005215; GO:0006810; GO:0016020; GO:0055085
2447	Solyc01g106940.3.1	GO:0000786; GO:0003677; GO:0005634; GO:0006334; GO:0003677
2448	Solyc01g106980.2.1	GO:0004553; GO:0005975; GO:0005975
2449	Solyc01g106990.2.1	GO:0004553; GO:0005975; GO:0005975; GO:0016798
2450	Solyc01g107000.2.1	GO:0004553; GO:0005975; GO:0005975; GO:0016798
2451	Solyc01g107010.3.1	GO:0003684; GO:0006281; GO:0003887; GO:0006281
2452	Solyc01g107040.3.1	GO:0003824; GO:0003824; GO:0051536; GO:0005737; GO:0006364; GO:0008173
2453	Solyc01g107050.3.1	GO:0016747
2454	Solyc01g107070.3.1	GO:0016747
2455	Solyc01g107080.3.1	GO:0016747
2456	Solyc01g107130.3.1	GO:0005509
2457	Solyc01g107140.2.1	GO:0046983
2458	Solyc01g107160.3.1	GO:0005515
2459	Solyc01g107170.2.1	GO:0046872
2460	Solyc01g107180.3.1	GO:0005515; GO:0009958
2461	Solyc01g107210.3.1	GO:0070461
2462	Solyc01g107240.3.1	GO:0016021
2463	Solyc01g107250.3.1	GO:0005515
2464	Solyc01g107280.3.1	GO:0006950
2465	Solyc01g107290.3.1	GO:0005515; GO:0008270
2466	Solyc01g107300.3.1	GO:0003824; GO:0004722; GO:0006470; GO:0043169
2467	Solyc01g107320.3.1	GO:0005515
2468	Solyc01g107330.3.1	GO:0005515
2469	Solyc01g107360.3.1	GO:0005515
2470	Solyc01g107395.1.1	GO:0005515
2471	Solyc01g107410.3.1	GO:0003677; GO:0005515; GO:0005515; GO:0008270
2472	Solyc01g107430.2.1	GO:0046872
2473	Solyc01g107490.2.1	GO:0046983
2474	Solyc01g107510.3.1	GO:0003684; GO:0006281; GO:0003684; GO:0006281; GO:0016779; GO:0042276; GO:0006281
2475	Solyc01g107520.3.1	GO:0008237
2476	Solyc01g107550.3.1	GO:0009086; GO:0046522
2477	Solyc01g107560.3.1	GO:0008152; GO:0016758
2478	Solyc01g107580.3.1	GO:0001522; GO:0003723; GO:0009451; GO:0009982
2479	Solyc01g107590.3.1	GO:0008270; GO:0016491; GO:0055114; GO:0016491; GO:0055114
2480	Solyc01g107630.3.1	GO:0007049
2481	Solyc01g107650.3.1	GO:0004672; GO:0005524; GO:0006468
2482	Solyc01g107670.2.1	GO:0005515
2483	Solyc01g107690.3.1	GO:0005524; GO:0005524; GO:0006457; GO:0051082
2484	Solyc01g107695.1.1	GO:0004061; GO:0019441
2485	Solyc01g107700.3.1	GO:0004061; GO:0019441
2486	Solyc01g107730.3.1	GO:0005634
2487	Solyc01g107740.3.1	GO:0005515
2488	Solyc01g107750.3.1	GO:0004725; GO:0016311; GO:0016791; GO:0005515
2489	Solyc01g107760.3.1	GO:0006508; GO:0008234; GO:0008234
2490	Solyc01g107770.2.1	GO:0008152; GO:0016758
2491	Solyc01g107780.3.1	GO:0008152; GO:0016758
2492	Solyc01g107800.3.1	GO:0045492
2493	Solyc01g107810.2.1	GO:0008152; GO:0016758
2494	Solyc01g107820.2.1	GO:0008152; GO:0016758
2495	Solyc01g107830.3.1	GO:0008152; GO:0016758
2496	Solyc01g107853.1.1	GO:0008152; GO:0016758
2497	Solyc01g107857.1.1	GO:0008152; GO:0016758
2498	Solyc01g107870.3.1	GO:0000166; GO:0003676; GO:0003723
2499	Solyc01g107880.3.1	GO:0008270
2500	Solyc01g107900.3.1	GO:0004144; GO:0004144; GO:0045017
2501	Solyc01g107910.3.1	GO:0008171
2502	Solyc01g107930.3.1	GO:0005515; GO:0008270
2503	Solyc01g107940.3.1	GO:0005515; GO:0008270
2504	Solyc01g107950.2.1	GO:0008152; GO:0016597; GO:0046983
2505	Solyc01g107960.3.1	GO:0046983
2506	Solyc01g107962.1.1	GO:0046983
2507	Solyc01g107970.1.1	GO:0046983
2508	Solyc01g107980.3.1	GO:0004842; GO:0016567; GO:0005488
2509	Solyc01g107990.3.1	GO:0006629; GO:0008081
2510	Solyc01g108000.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2511	Solyc01g108010.3.1	GO:0005777; GO:0010468
2512	Solyc01g108020.3.1	GO:0006662; GO:0015035; GO:0045454; GO:0045454
2513	Solyc01g108030.3.1	GO:0016874
2514	Solyc01g108047.1.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0006355; GO:0008270
2515	Solyc01g108060.2.1	GO:0016874
2516	Solyc01g108070.3.1	GO:0036524; GO:0036525
2517	Solyc01g108110.3.1	GO:0006486; GO:0008417; GO:0016020
2518	Solyc01g108120.3.1	GO:0003677
2519	Solyc01g108130.3.1	GO:0003677
2520	Solyc01g108140.3.1	GO:0003677
2521	Solyc01g108150.3.1	GO:0016491; GO:0055114
2522	Solyc01g108160.3.1	GO:0006914; GO:0006914; GO:0030242
2523	Solyc01g108180.3.1	GO:0005515; GO:0008270
2524	Solyc01g108190.3.1	GO:0005509
2525	Solyc01g108210.3.1	GO:0005506; GO:0016705; GO:0020037; GO:0055114; GO:0016705; GO:0055114
2526	Solyc01g108230.3.1	GO:0005783; GO:0016021; GO:0016021
2527	Solyc01g108240.3.1	GO:0003677; GO:0003700; GO:0006355
2528	Solyc01g108250.3.1	GO:0005515
2529	Solyc01g108270.3.1	GO:0005515
2530	Solyc01g108280.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2531	Solyc01g108290.3.1	GO:0003677; GO:0005515
2532	Solyc01g108300.3.1	GO:0003677
2533	Solyc01g108310.3.1	GO:0000166; GO:0003676
2534	Solyc01g108320.3.1	GO:0004601; GO:0006979; GO:0020037; GO:0055114; GO:0004601; GO:0042744; GO:0004601; GO:0055114
2535	Solyc01g108340.3.1	GO:0000413; GO:0003755; GO:0006457; GO:0003755; GO:0006457; GO:0005515
2536	Solyc01g108350.3.1	GO:0009055
2537	Solyc01g108360.3.1	GO:0009055
2538	Solyc01g108380.2.1	GO:0004867; GO:0009611
2539	Solyc01g108390.3.1	GO:0004867; GO:0009611
2540	Solyc01g108400.3.1	GO:0004672; GO:0005524; GO:0006468; GO:0004672; GO:0006468; GO:0005524
2541	Solyc01g108410.2.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0005515; GO:0006355; GO:0008270
2542	Solyc01g108430.3.1	GO:0003676; GO:0005634; GO:0008270; GO:0003676; GO:0008270; GO:0008270
2543	Solyc01g108450.3.1	GO:0004185; GO:0006508
2544	Solyc01g108460.1.1	GO:0004185; GO:0006508
2545	Solyc01g108470.2.1	GO:0004185; GO:0006508
2546	Solyc01g108480.1.1	GO:0004185; GO:0006508
2547	Solyc01g108490.3.1	GO:0004185; GO:0006508
2548	Solyc01g108500.3.1	GO:0000166; GO:0003676
2549	Solyc01g108510.3.1	GO:0008146
2550	Solyc01g108520.2.1	GO:0008152; GO:0016787
2551	Solyc01g108530.3.1	GO:0008152; GO:0016787
2552	Solyc01g108540.3.1	GO:0008152; GO:0016787
2553	Solyc01g108560.4.1	GO:0008152; GO:0016787
2554	Solyc01g108570.3.1	GO:0008152; GO:0016787
2555	Solyc01g108580.3.1	GO:0008152; GO:0016787
2556	Solyc01g108600.3.1	GO:0003824; GO:0046872; GO:0006508; GO:0046872
